#chromosome Enhancer	start Enhancer	end Enhancer	chromosome Enhancer bin	start Enhancer bin	end Enhancer bin	chromosome Promoter	start Promoter	end Promoter	gene name
8	144845000	144860000	8	144856000	144857000	8	144919489	144920488	MIR6845
8	144845000	144860000	8	144857000	144858000	8	144919489	144920488	MIR6845
8	144845000	144860000	8	144858000	144859000	8	144919489	144920488	MIR6845
8	145020000	145035000	8	145027000	145028000	8	145050414	145051413	PLEC
8	145020000	145035000	8	145028000	145029000	8	145050414	145051413	PLEC
8	145020000	145035000	8	145029000	145030000	8	145050414	145051413	PLEC
8	145020000	145035000	8	145028000	145029000	8	145133021	145134020	EXOSC4
8	145020000	145035000	8	145029000	145030000	8	145133021	145134020	EXOSC4
8	145020000	145035000	8	145027000	145028000	8	145134276	145135275	MIR6847
8	145020000	145035000	8	145028000	145029000	8	145134276	145135275	MIR6847
8	145020000	145035000	8	145029000	145030000	8	145134276	145135275	MIR6847
8	145020000	145035000	8	145027000	145028000	8	145137023	145138022	GPAA1
8	145020000	145035000	8	145028000	145029000	8	145137023	145138022	GPAA1
8	145020000	145035000	8	145029000	145030000	8	145137023	145138022	GPAA1
8	145020000	145035000	8	145030000	145031000	8	145137023	145138022	GPAA1
8	145020000	145035000	8	145031000	145032000	8	145137023	145138022	GPAA1
8	145020000	145035000	8	145027000	145028000	8	145149437	145150436	CYC1
8	145020000	145035000	8	145028000	145029000	8	145149437	145150436	CYC1
8	145020000	145035000	8	145029000	145030000	8	145149437	145150436	CYC1
8	145020000	145035000	8	145028000	145029000	8	145158641	145159640	SHARPIN
8	145020000	145035000	8	145029000	145030000	8	145158641	145159640	SHARPIN
8	145020000	145035000	8	145030000	145031000	8	145158641	145159640	SHARPIN
8	145020000	145035000	8	145028000	145029000	8	145158804	145159803	MAF1
8	145020000	145035000	8	145029000	145030000	8	145158804	145159803	MAF1
8	145020000	145035000	8	145030000	145031000	8	145158804	145159803	MAF1
8	145020000	145035000	8	145027000	145028000	8	145162094	145163093	WDR97
8	145020000	145035000	8	145028000	145029000	8	145162094	145163093	WDR97
8	145020000	145035000	8	145029000	145030000	8	145162094	145163093	WDR97
8	145020000	145035000	8	145033000	145034000	8	145162094	145163093	WDR97
8	145020000	145035000	8	145034000	145035000	8	145162094	145163093	WDR97
8	145020000	145035000	8	145028000	145029000	8	145634234	145635233	CPSF1
8	145020000	145035000	8	145029000	145030000	8	145634234	145635233	CPSF1
8	145020000	145035000	8	145030000	145031000	8	145634234	145635233	CPSF1
8	145020000	145035000	8	145031000	145032000	8	145634234	145635233	CPSF1
8	145020000	145035000	8	145022000	145023000	8	145641780	145642779	SLC39A4
8	145020000	145035000	8	145027000	145028000	8	145641780	145642779	SLC39A4
8	145065000	145080000	8	145078000	145079000	8	145149437	145150436	CYC1
8	145065000	145080000	8	145079000	145080000	8	145149437	145150436	CYC1
8	145065000	145080000	8	145078000	145079000	8	145158641	145159640	SHARPIN
8	145065000	145080000	8	145079000	145080000	8	145158641	145159640	SHARPIN
8	145065000	145080000	8	145078000	145079000	8	145158804	145159803	MAF1
8	145065000	145080000	8	145079000	145080000	8	145158804	145159803	MAF1
8	145065000	145080000	8	145073000	145074000	8	145162094	145163093	WDR97
8	145065000	145080000	8	145077000	145078000	8	145162094	145163093	WDR97
8	145065000	145080000	8	145078000	145079000	8	145162094	145163093	WDR97
8	145065000	145080000	8	145079000	145080000	8	145162094	145163093	WDR97
8	145065000	145080000	8	145080000	145081000	8	145162094	145163093	WDR97
8	145070000	145085000	8	145078000	145079000	8	145133021	145134020	EXOSC4
8	145070000	145085000	8	145078000	145079000	8	145134276	145135275	MIR6847
8	145070000	145085000	8	145078000	145079000	8	145137023	145138022	GPAA1
8	145070000	145085000	8	145078000	145079000	8	145149437	145150436	CYC1
8	145070000	145085000	8	145079000	145080000	8	145149437	145150436	CYC1
8	145070000	145085000	8	145078000	145079000	8	145158641	145159640	SHARPIN
8	145070000	145085000	8	145078000	145079000	8	145158804	145159803	MAF1
8	145070000	145085000	8	145073000	145074000	8	145162094	145163093	WDR97
8	145070000	145085000	8	145077000	145078000	8	145162094	145163093	WDR97
8	145070000	145085000	8	145078000	145079000	8	145162094	145163093	WDR97
8	145070000	145085000	8	145079000	145080000	8	145162094	145163093	WDR97
8	145070000	145085000	8	145080000	145081000	8	145162094	145163093	WDR97
8	145070000	145085000	8	145086000	145087000	8	145162094	145163093	WDR97
8	145070000	145085000	8	145078000	145079000	8	145634234	145635233	CPSF1
8	145070000	145085000	8	145078000	145079000	8	145641780	145642779	SLC39A4
8	145070000	145085000	8	145077000	145078000	8	145653447	145654446	VPS28
8	145070000	145085000	8	145078000	145079000	8	145653447	145654446	VPS28
8	145070000	145085000	8	145079000	145080000	8	145653447	145654446	VPS28
8	145090000	145105000	8	145098000	145099000	8	145115107	145116106	OPLAH
8	145090000	145105000	8	145099000	145100000	8	145115107	145116106	OPLAH
8	145090000	145105000	8	145106000	145107000	8	145115107	145116106	OPLAH
8	145090000	145105000	8	145099000	145100000	8	145111784	145112783	MIR6846
8	145090000	145105000	8	145106000	145107000	8	145111784	145112783	MIR6846
8	145090000	145105000	8	145099000	145100000	8	145149437	145150436	CYC1
8	145090000	145105000	8	145098000	145099000	8	145158641	145159640	SHARPIN
8	145090000	145105000	8	145099000	145100000	8	145158641	145159640	SHARPIN
8	145090000	145105000	8	145098000	145099000	8	145158804	145159803	MAF1
8	145090000	145105000	8	145099000	145100000	8	145158804	145159803	MAF1
8	145890000	145905000	8	145896000	145897000	8	145910698	145911697	ARHGAP39
8	145890000	145905000	8	145895000	145896000	8	146017332	146018331	RPL8
8	145890000	145905000	8	145896000	145897000	8	146017332	146018331	RPL8
8	145890000	145905000	8	145895000	145896000	8	146016877	146017876	MIR6850
8	145890000	145905000	8	145896000	145897000	8	146016877	146017876	MIR6850
8	145890000	145905000	8	145895000	145896000	8	146023760	146024759	ZNF517
8	145890000	145905000	8	145896000	145897000	8	146023760	146024759	ZNF517
8	1685000	1700000	8	1693000	1694000	8	1712251	1713250	LOC101927752
8	1685000	1700000	8	1694000	1695000	8	1712251	1713250	LOC101927752
8	1685000	1700000	8	1695000	1696000	8	1712251	1713250	LOC101927752
8	1685000	1700000	8	1696000	1697000	8	1712251	1713250	LOC101927752
8	1685000	1700000	8	1693000	1694000	8	1711369	1712368	CLN8
8	1685000	1700000	8	1694000	1695000	8	1711369	1712368	CLN8
8	1685000	1700000	8	1695000	1696000	8	1711369	1712368	CLN8
8	1685000	1700000	8	1696000	1697000	8	1711369	1712368	CLN8
8	17105000	17120000	8	17106000	17107000	8	17433441	17434440	PDGFRL
8	17105000	17120000	8	17114000	17115000	8	17433441	17434440	PDGFRL
8	17105000	17120000	8	17115000	17116000	8	17433441	17434440	PDGFRL
8	17105000	17120000	8	17116000	17117000	8	17433441	17434440	PDGFRL
8	17105000	17120000	8	17117000	17118000	8	17433441	17434440	PDGFRL
8	17105000	17120000	8	17114000	17115000	8	17538667	17539666	MIR548V
8	17105000	17120000	8	17106000	17107000	8	17779865	17780864	PCM1
8	17105000	17120000	8	17114000	17115000	8	17779865	17780864	PCM1
8	17170000	17185000	8	17180000	17181000	8	17538667	17539666	MIR548V
8	17170000	17185000	8	17178000	17179000	8	17779865	17780864	PCM1
8	17170000	17185000	8	17179000	17180000	8	17779865	17780864	PCM1
8	17170000	17185000	8	17180000	17181000	8	17779865	17780864	PCM1
8	17170000	17185000	8	17181000	17182000	8	17779865	17780864	PCM1
8	17170000	17185000	8	17182000	17183000	8	17779865	17780864	PCM1
8	17170000	17185000	8	17183000	17184000	8	17779865	17780864	PCM1
8	17190000	17205000	8	17196000	17197000	8	17354096	17355095	SLC7A2
8	17190000	17205000	8	17192000	17193000	8	17433441	17434440	PDGFRL
8	17190000	17205000	8	17196000	17197000	8	17433441	17434440	PDGFRL
8	17190000	17205000	8	17197000	17198000	8	17433441	17434440	PDGFRL
8	17465000	17480000	8	17473000	17474000	8	17538667	17539666	MIR548V
8	17465000	17480000	8	17474000	17475000	8	17538667	17539666	MIR548V
8	17465000	17480000	8	17472000	17473000	8	17752548	17753547	FGL1
8	17465000	17480000	8	17473000	17474000	8	17752548	17753547	FGL1
8	17465000	17480000	8	17472000	17473000	8	17779865	17780864	PCM1
8	17465000	17480000	8	17473000	17474000	8	17779865	17780864	PCM1
8	17480000	17495000	8	17484000	17485000	8	17538667	17539666	MIR548V
8	17620000	17635000	8	17625000	17626000	8	17657927	17658926	MTUS1
8	17795000	17810000	8	17803000	17804000	8	17942008	17943007	ASAH1
8	18735000	18750000	8	18748000	18749000	8	19170580	19171579	SH2D4A
8	18740000	18755000	8	18748000	18749000	8	19170580	19171579	SH2D4A
8	18750000	18765000	8	18762000	18763000	8	19170580	19171579	SH2D4A
8	18755000	18770000	8	18771000	18772000	8	19170580	19171579	SH2D4A
8	18765000	18780000	8	18777000	18778000	8	18870697	18871696	PSD3
8	18765000	18780000	8	18777000	18778000	8	19170580	19171579	SH2D4A
8	18770000	18785000	8	18777000	18778000	8	18870697	18871696	PSD3
8	18770000	18785000	8	18777000	18778000	8	19170580	19171579	SH2D4A
8	18775000	18790000	8	18777000	18778000	8	18870697	18871696	PSD3
8	18775000	18790000	8	18778000	18779000	8	18870697	18871696	PSD3
8	18805000	18820000	8	18815000	18816000	8	18870697	18871696	PSD3
8	18805000	18820000	8	18816000	18817000	8	18870697	18871696	PSD3
8	18805000	18820000	8	18806000	18807000	8	19170580	19171579	SH2D4A
8	18805000	18820000	8	18807000	18808000	8	19170580	19171579	SH2D4A
8	18805000	18820000	8	18815000	18816000	8	19170580	19171579	SH2D4A
8	18805000	18820000	8	18816000	18817000	8	19170580	19171579	SH2D4A
8	18805000	18820000	8	18817000	18818000	8	19170580	19171579	SH2D4A
8	18805000	18820000	8	18818000	18819000	8	19170580	19171579	SH2D4A
8	18805000	18820000	8	18819000	18820000	8	19170580	19171579	SH2D4A
8	18810000	18825000	8	18815000	18816000	8	18870697	18871696	PSD3
8	18810000	18825000	8	18816000	18817000	8	18870697	18871696	PSD3
8	18810000	18825000	8	18815000	18816000	8	19170580	19171579	SH2D4A
8	18810000	18825000	8	18816000	18817000	8	19170580	19171579	SH2D4A
8	18810000	18825000	8	18817000	18818000	8	19170580	19171579	SH2D4A
8	18810000	18825000	8	18818000	18819000	8	19170580	19171579	SH2D4A
8	18810000	18825000	8	18819000	18820000	8	19170580	19171579	SH2D4A
8	18855000	18870000	8	18862000	18863000	8	19170580	19171579	SH2D4A
8	18855000	18870000	8	18863000	18864000	8	19170580	19171579	SH2D4A
8	18855000	18870000	8	18864000	18865000	8	19170580	19171579	SH2D4A
8	18855000	18870000	8	18865000	18866000	8	19170580	19171579	SH2D4A
8	18855000	18870000	8	18866000	18867000	8	19170580	19171579	SH2D4A
8	18855000	18870000	8	18867000	18868000	8	19170580	19171579	SH2D4A
8	19050000	19065000	8	19057000	19058000	8	19170580	19171579	SH2D4A
8	19050000	19065000	8	19058000	19059000	8	19170580	19171579	SH2D4A
8	19145000	19160000	8	19152000	19153000	8	19170580	19171579	SH2D4A
8	19235000	19250000	8	19243000	19244000	8	19674417	19675416	INTS10
8	19235000	19250000	8	19244000	19245000	8	19674417	19675416	INTS10
8	19235000	19250000	8	19251000	19252000	8	19674417	19675416	INTS10
8	19255000	19270000	8	19266000	19267000	8	19674417	19675416	INTS10
8	19260000	19275000	8	19266000	19267000	8	19674417	19675416	INTS10
8	19260000	19275000	8	19273000	19274000	8	19674417	19675416	INTS10
8	19270000	19285000	8	19273000	19274000	8	19539762	19540761	CSGALNACT1
8	19270000	19285000	8	19280000	19281000	8	19539762	19540761	CSGALNACT1
8	19270000	19285000	8	19281000	19282000	8	19539762	19540761	CSGALNACT1
8	19270000	19285000	8	19282000	19283000	8	19539762	19540761	CSGALNACT1
8	19270000	19285000	8	19283000	19284000	8	19539762	19540761	CSGALNACT1
8	19270000	19285000	8	19284000	19285000	8	19539762	19540761	CSGALNACT1
8	19270000	19285000	8	19273000	19274000	8	19674417	19675416	INTS10
8	19270000	19285000	8	19280000	19281000	8	19674417	19675416	INTS10
8	19270000	19285000	8	19281000	19282000	8	19674417	19675416	INTS10
8	21860000	21875000	8	21869000	21870000	8	21881120	21882119	NPM2
8	21860000	21875000	8	21869000	21870000	8	21998965	21999964	REEP4
8	21860000	21875000	8	21870000	21871000	8	21998965	21999964	REEP4
8	21860000	21875000	8	21875000	21876000	8	21998965	21999964	REEP4
8	21860000	21875000	8	21876000	21877000	8	21998965	21999964	REEP4
8	22595000	22610000	8	22602000	22603000	8	22925241	22926240	LOC286059
8	22595000	22610000	8	22603000	22604000	8	22925241	22926240	LOC286059
8	22595000	22610000	8	22607000	22608000	8	22925241	22926240	LOC286059
8	22595000	22610000	8	22608000	22609000	8	22925241	22926240	LOC286059
8	22595000	22610000	8	22603000	22604000	8	22926201	22927200	TNFRSF10B
8	22595000	22610000	8	22604000	22605000	8	22926201	22927200	TNFRSF10B
8	22595000	22610000	8	22605000	22606000	8	22926201	22927200	TNFRSF10B
8	22595000	22610000	8	22606000	22607000	8	22926201	22927200	TNFRSF10B
8	22595000	22610000	8	22607000	22608000	8	22926201	22927200	TNFRSF10B
8	22595000	22610000	8	22608000	22609000	8	22926201	22927200	TNFRSF10B
8	22850000	22865000	8	22857000	22858000	8	22925241	22926240	LOC286059
8	22850000	22865000	8	22858000	22859000	8	22925241	22926240	LOC286059
8	22850000	22865000	8	22857000	22858000	8	22926201	22927200	TNFRSF10B
8	22850000	22865000	8	22858000	22859000	8	22926201	22927200	TNFRSF10B
8	22870000	22885000	8	22880000	22881000	8	22925241	22926240	LOC286059
8	22870000	22885000	8	22880000	22881000	8	22926201	22927200	TNFRSF10B
8	22870000	22885000	8	22879000	22880000	8	23021044	23022043	TNFRSF10D
8	22870000	22885000	8	22880000	22881000	8	23021044	23022043	TNFRSF10D
8	23320000	23335000	8	23330000	23331000	8	23539951	23540950	NKX3-1
8	23320000	23335000	8	23331000	23332000	8	23539951	23540950	NKX3-1
8	23320000	23335000	8	23332000	23333000	8	23539951	23540950	NKX3-1
8	23325000	23340000	8	23330000	23331000	8	23539951	23540950	NKX3-1
8	23325000	23340000	8	23331000	23332000	8	23539951	23540950	NKX3-1
8	23325000	23340000	8	23332000	23333000	8	23539951	23540950	NKX3-1
8	23330000	23345000	8	23331000	23332000	8	23539951	23540950	NKX3-1
8	23330000	23345000	8	23332000	23333000	8	23539951	23540950	NKX3-1
8	23415000	23430000	8	23425000	23426000	8	23539951	23540950	NKX3-1
8	23415000	23430000	8	23426000	23427000	8	23539951	23540950	NKX3-1
8	23415000	23430000	8	23427000	23428000	8	23539951	23540950	NKX3-1
8	23415000	23430000	8	23428000	23429000	8	23539951	23540950	NKX3-1
8	23415000	23430000	8	23429000	23430000	8	23539951	23540950	NKX3-1
8	23415000	23430000	8	23430000	23431000	8	23539951	23540950	NKX3-1
8	23415000	23430000	8	23431000	23432000	8	23539951	23540950	NKX3-1
8	23420000	23435000	8	23425000	23426000	8	23539951	23540950	NKX3-1
8	23420000	23435000	8	23426000	23427000	8	23539951	23540950	NKX3-1
8	23420000	23435000	8	23427000	23428000	8	23539951	23540950	NKX3-1
8	23420000	23435000	8	23428000	23429000	8	23539951	23540950	NKX3-1
8	23420000	23435000	8	23429000	23430000	8	23539951	23540950	NKX3-1
8	23420000	23435000	8	23430000	23431000	8	23539951	23540950	NKX3-1
8	23420000	23435000	8	23431000	23432000	8	23539951	23540950	NKX3-1
8	23425000	23440000	8	23429000	23430000	8	23539951	23540950	NKX3-1
8	23425000	23440000	8	23430000	23431000	8	23539951	23540950	NKX3-1
8	23425000	23440000	8	23431000	23432000	8	23539951	23540950	NKX3-1
8	23435000	23450000	8	23448000	23449000	8	23539951	23540950	NKX3-1
8	23435000	23450000	8	23449000	23450000	8	23539951	23540950	NKX3-1
8	23440000	23455000	8	23448000	23449000	8	23539951	23540950	NKX3-1
8	23440000	23455000	8	23449000	23450000	8	23539951	23540950	NKX3-1
8	23440000	23455000	8	23450000	23451000	8	23539951	23540950	NKX3-1
8	23445000	23460000	8	23447000	23448000	8	23539951	23540950	NKX3-1
8	23445000	23460000	8	23448000	23449000	8	23539951	23540950	NKX3-1
8	23445000	23460000	8	23449000	23450000	8	23539951	23540950	NKX3-1
8	23445000	23460000	8	23450000	23451000	8	23539951	23540950	NKX3-1
8	23445000	23460000	8	23451000	23452000	8	23539951	23540950	NKX3-1
8	23465000	23480000	8	23479000	23480000	8	23539951	23540950	NKX3-1
8	23465000	23480000	8	23480000	23481000	8	23539951	23540950	NKX3-1
8	23465000	23480000	8	23481000	23482000	8	23539951	23540950	NKX3-1
8	23470000	23485000	8	23479000	23480000	8	23539951	23540950	NKX3-1
8	23470000	23485000	8	23483000	23484000	8	23539951	23540950	NKX3-1
8	23475000	23490000	8	23479000	23480000	8	23539951	23540950	NKX3-1
8	23475000	23490000	8	23483000	23484000	8	23539951	23540950	NKX3-1
8	23495000	23510000	8	23502000	23503000	8	23539951	23540950	NKX3-1
8	24755000	24770000	8	24756000	24757000	8	24813884	24814883	NEFL
8	24755000	24770000	8	24765000	24766000	8	24813884	24814883	NEFL
8	24755000	24770000	8	24756000	24757000	8	24810882	24811881	MIR6841
8	24755000	24770000	8	24757000	24758000	8	24810882	24811881	MIR6841
8	24755000	24770000	8	24762000	24763000	8	24810882	24811881	MIR6841
8	24755000	24770000	8	24763000	24764000	8	24810882	24811881	MIR6841
8	24755000	24770000	8	24764000	24765000	8	24810882	24811881	MIR6841
8	24755000	24770000	8	24765000	24766000	8	24810882	24811881	MIR6841
8	25050000	25065000	8	25060000	25061000	8	25315485	25316484	KCTD9
8	25050000	25065000	8	25061000	25062000	8	25315485	25316484	KCTD9
8	25050000	25065000	8	25060000	25061000	8	25315946	25316945	CDCA2
8	25050000	25065000	8	25061000	25062000	8	25315946	25316945	CDCA2
8	25055000	25070000	8	25058000	25059000	8	25315485	25316484	KCTD9
8	25055000	25070000	8	25059000	25060000	8	25315485	25316484	KCTD9
8	25055000	25070000	8	25060000	25061000	8	25315485	25316484	KCTD9
8	25055000	25070000	8	25061000	25062000	8	25315485	25316484	KCTD9
8	25055000	25070000	8	25059000	25060000	8	25315946	25316945	CDCA2
8	25055000	25070000	8	25060000	25061000	8	25315946	25316945	CDCA2
8	25055000	25070000	8	25061000	25062000	8	25315946	25316945	CDCA2
8	25085000	25100000	8	25092000	25093000	8	25315946	25316945	CDCA2
8	25165000	25180000	8	25171000	25172000	8	25315485	25316484	KCTD9
8	25165000	25180000	8	25171000	25172000	8	25315946	25316945	CDCA2
8	25260000	25275000	8	25266000	25267000	8	25315485	25316484	KCTD9
8	25260000	25275000	8	25266000	25267000	8	25315946	25316945	CDCA2
8	25260000	25275000	8	25267000	25268000	8	25315946	25316945	CDCA2
8	25850000	25865000	8	25857000	25858000	8	25902141	25903140	EBF2
8	25850000	25865000	8	25858000	25859000	8	25902141	25903140	EBF2
8	25985000	26000000	8	25991000	25992000	8	26148506	26149505	PPP2R2A
8	25985000	26000000	8	25992000	25993000	8	26148506	26149505	PPP2R2A
8	25985000	26000000	8	25993000	25994000	8	26148506	26149505	PPP2R2A
8	25985000	26000000	8	25994000	25995000	8	26148506	26149505	PPP2R2A
8	25985000	26000000	8	25998000	25999000	8	26148506	26149505	PPP2R2A
8	25985000	26000000	8	25999000	26000000	8	26148506	26149505	PPP2R2A
8	25985000	26000000	8	26000000	26001000	8	26148506	26149505	PPP2R2A
8	25985000	26000000	8	26001000	26002000	8	26148506	26149505	PPP2R2A
8	26000000	26015000	8	26001000	26002000	8	26148506	26149505	PPP2R2A
8	26000000	26015000	8	26002000	26003000	8	26148506	26149505	PPP2R2A
8	26000000	26015000	8	26007000	26008000	8	26148506	26149505	PPP2R2A
8	26000000	26015000	8	26008000	26009000	8	26148506	26149505	PPP2R2A
8	26000000	26015000	8	26009000	26010000	8	26148506	26149505	PPP2R2A
8	26000000	26015000	8	26010000	26011000	8	26148506	26149505	PPP2R2A
8	26000000	26015000	8	26016000	26017000	8	26148506	26149505	PPP2R2A
8	26015000	26030000	8	26023000	26024000	8	26148506	26149505	PPP2R2A
8	26015000	26030000	8	26024000	26025000	8	26148506	26149505	PPP2R2A
8	26015000	26030000	8	26025000	26026000	8	26148506	26149505	PPP2R2A
8	26015000	26030000	8	26026000	26027000	8	26148506	26149505	PPP2R2A
8	26015000	26030000	8	26027000	26028000	8	26148506	26149505	PPP2R2A
8	26015000	26030000	8	26028000	26029000	8	26148506	26149505	PPP2R2A
8	26015000	26030000	8	26029000	26030000	8	26148506	26149505	PPP2R2A
8	26015000	26030000	8	26030000	26031000	8	26148506	26149505	PPP2R2A
8	26050000	26065000	8	26059000	26060000	8	26148506	26149505	PPP2R2A
8	26050000	26065000	8	26060000	26061000	8	26148506	26149505	PPP2R2A
8	26050000	26065000	8	26061000	26062000	8	26148506	26149505	PPP2R2A
8	26050000	26065000	8	26062000	26063000	8	26148506	26149505	PPP2R2A
8	26050000	26065000	8	26059000	26060000	8	26239970	26240969	SDAD1P1
8	26050000	26065000	8	26060000	26061000	8	26239970	26240969	SDAD1P1
8	26055000	26070000	8	26059000	26060000	8	26148506	26149505	PPP2R2A
8	26055000	26070000	8	26060000	26061000	8	26148506	26149505	PPP2R2A
8	26055000	26070000	8	26061000	26062000	8	26148506	26149505	PPP2R2A
8	26055000	26070000	8	26062000	26063000	8	26148506	26149505	PPP2R2A
8	26115000	26130000	8	26124000	26125000	8	26148506	26149505	PPP2R2A
8	27175000	27190000	8	27176000	27177000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27177000	27178000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27178000	27179000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27179000	27180000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27180000	27181000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27181000	27182000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27182000	27183000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27183000	27184000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27184000	27185000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27185000	27186000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27186000	27187000	8	27290386	27291385	MIR6842
8	27175000	27190000	8	27187000	27188000	8	27290386	27291385	MIR6842
8	27180000	27195000	8	27181000	27182000	8	27290386	27291385	MIR6842
8	27180000	27195000	8	27182000	27183000	8	27290386	27291385	MIR6842
8	27180000	27195000	8	27183000	27184000	8	27290386	27291385	MIR6842
8	27180000	27195000	8	27184000	27185000	8	27290386	27291385	MIR6842
8	27180000	27195000	8	27185000	27186000	8	27290386	27291385	MIR6842
8	27180000	27195000	8	27186000	27187000	8	27290386	27291385	MIR6842
8	27180000	27195000	8	27187000	27188000	8	27290386	27291385	MIR6842
8	28220000	28235000	8	28226000	28227000	8	28243478	28244477	ZNF395
8	28220000	28235000	8	28236000	28237000	8	28243478	28244477	ZNF395
8	28650000	28665000	8	28659000	28660000	8	29940225	29941224	SARAF
8	28975000	28990000	8	28978000	28979000	8	29940225	29941224	SARAF
8	28975000	28990000	8	28983000	28984000	8	29940225	29941224	SARAF
8	28975000	28990000	8	28984000	28985000	8	29940225	29941224	SARAF
8	28975000	28990000	8	28989000	28990000	8	29940225	29941224	SARAF
8	28975000	28990000	8	28990000	28991000	8	29940225	29941224	SARAF
8	29060000	29075000	8	29068000	29069000	8	30013312	30014311	DCTN6
8	29165000	29180000	8	29175000	29176000	8	29778528	29779527	FAM183CP
8	29165000	29180000	8	29176000	29177000	8	29778528	29779527	FAM183CP
8	29165000	29180000	8	29177000	29178000	8	29778528	29779527	FAM183CP
8	29165000	29180000	8	29168000	29169000	8	29940225	29941224	SARAF
8	29165000	29180000	8	29173000	29174000	8	29940225	29941224	SARAF
8	29165000	29180000	8	29174000	29175000	8	29940225	29941224	SARAF
8	29165000	29180000	8	29175000	29176000	8	29940225	29941224	SARAF
8	29165000	29180000	8	29173000	29174000	8	30013312	30014311	DCTN6
8	29165000	29180000	8	29174000	29175000	8	30013312	30014311	DCTN6
8	29165000	29180000	8	29175000	29176000	8	30013312	30014311	DCTN6
8	29190000	29205000	8	29198000	29199000	8	29940225	29941224	SARAF
8	29190000	29205000	8	29199000	29200000	8	29940225	29941224	SARAF
8	29190000	29205000	8	29200000	29201000	8	29940225	29941224	SARAF
8	29190000	29205000	8	29201000	29202000	8	29940225	29941224	SARAF
8	29190000	29205000	8	29202000	29203000	8	29940225	29941224	SARAF
8	29190000	29205000	8	29199000	29200000	8	30013312	30014311	DCTN6
8	29190000	29205000	8	29200000	29201000	8	30013312	30014311	DCTN6
8	29225000	29240000	8	29228000	29229000	8	29778528	29779527	FAM183CP
8	29225000	29240000	8	29234000	29235000	8	29778528	29779527	FAM183CP
8	29225000	29240000	8	29235000	29236000	8	29778528	29779527	FAM183CP
8	29225000	29240000	8	29236000	29237000	8	29778528	29779527	FAM183CP
8	29230000	29245000	8	29234000	29235000	8	29778528	29779527	FAM183CP
8	29230000	29245000	8	29235000	29236000	8	29778528	29779527	FAM183CP
8	29230000	29245000	8	29236000	29237000	8	29778528	29779527	FAM183CP
8	29230000	29245000	8	29244000	29245000	8	29778528	29779527	FAM183CP
8	29230000	29245000	8	29245000	29246000	8	29778528	29779527	FAM183CP
8	29235000	29250000	8	29236000	29237000	8	29605324	29606323	LINC02099
8	29235000	29250000	8	29243000	29244000	8	29605324	29606323	LINC02099
8	29235000	29250000	8	29244000	29245000	8	29605324	29606323	LINC02099
8	29235000	29250000	8	29245000	29246000	8	29605324	29606323	LINC02099
8	29235000	29250000	8	29236000	29237000	8	29605126	29606125	LINC00589
8	29235000	29250000	8	29243000	29244000	8	29605126	29606125	LINC00589
8	29235000	29250000	8	29244000	29245000	8	29605126	29606125	LINC00589
8	29235000	29250000	8	29245000	29246000	8	29605126	29606125	LINC00589
8	29235000	29250000	8	29236000	29237000	8	29778528	29779527	FAM183CP
8	29235000	29250000	8	29244000	29245000	8	29778528	29779527	FAM183CP
8	29235000	29250000	8	29245000	29246000	8	29778528	29779527	FAM183CP
8	29235000	29250000	8	29244000	29245000	8	29940225	29941224	SARAF
8	29235000	29250000	8	29236000	29237000	8	30013312	30014311	DCTN6
8	29235000	29250000	8	29244000	29245000	8	30013312	30014311	DCTN6
8	29235000	29250000	8	29245000	29246000	8	30013312	30014311	DCTN6
8	29585000	29600000	8	29593000	29594000	8	29778528	29779527	FAM183CP
8	29585000	29600000	8	29594000	29595000	8	29778528	29779527	FAM183CP
8	29585000	29600000	8	29595000	29596000	8	29778528	29779527	FAM183CP
8	29585000	29600000	8	29596000	29597000	8	29778528	29779527	FAM183CP
8	29585000	29600000	8	29597000	29598000	8	29778528	29779527	FAM183CP
8	29590000	29605000	8	29593000	29594000	8	29778528	29779527	FAM183CP
8	29590000	29605000	8	29594000	29595000	8	29778528	29779527	FAM183CP
8	29590000	29605000	8	29595000	29596000	8	29778528	29779527	FAM183CP
8	29590000	29605000	8	29596000	29597000	8	29778528	29779527	FAM183CP
8	29590000	29605000	8	29597000	29598000	8	29778528	29779527	FAM183CP
8	29590000	29605000	8	29596000	29597000	8	29940225	29941224	SARAF
8	29590000	29605000	8	29597000	29598000	8	29940225	29941224	SARAF
8	29590000	29605000	8	29596000	29597000	8	30013312	30014311	DCTN6
8	29635000	29650000	8	29642000	29643000	8	29778528	29779527	FAM183CP
8	29635000	29650000	8	29643000	29644000	8	29778528	29779527	FAM183CP
8	29980000	29995000	8	29988000	29989000	8	30013312	30014311	DCTN6
8	29980000	29995000	8	29989000	29990000	8	30013312	30014311	DCTN6
8	29980000	29995000	8	29990000	29991000	8	30013312	30014311	DCTN6
